<TABLE>,tradable
asset-name,asset-class
STRING,STRING
stock_0,stock
stock_1,stock
stock_2,stock
commodity_0,commodity
commodity_1,commodity
commodity_2,commodity
future_0,future
future_1,future
future_2,future
bond_0,bond
bond_1,bond
bond_2,bond
<TABLE>,price-over-time
237,future_1,101.47
237,future_2,146.85
237,bond_0,100.77
237,bond_1,109.55
237,bond_2,162.16
238,stock_0,147.40
238,stock_1,155.45
238,stock_2,103.88
238,commodity_0,170.96
238,commodity_1,140.17
238,commodity_2,164.83
238,future_0,127.30
238,future_1,183.34
238,future_2,169.13
238,bond_0,169.42
238,bond_1,138.28
238,bond_2,126.91
239,stock_0,101.73
239,stock_1,138.98
239,stock_2,161.58
239,commodity_0,197.06
239,commodity_1,176.61
239,commodity_2,104.64
239,future_0,124.87
239,future_1,137.07
239,future_2,134.25
239,bond_0,143.17
239,bond_1,159.42
239,bond_2,119.44
240,stock_0,158.88
240,stock_1,119.79
240,stock_2,174.06
240,commodity_0,112.97
240,commodity_1,103.41
240,commodity_2,194.77
240,future_0,133.81
240,future_1,178.83
240,future_2,168.02
240,bond_0,189.08
240,bond_1,183.75
240,bond_2,132.12
241,stock_0,187.84
241,stock_1,151.81
241,stock_2,165.83
241,commodity_0,107.96
241,commodity_1,136.13
241,commodity_2,108.45
241,future_0,118.69
241,future_1,155.68
241,future_2,189.27
241,bond_0,118.98
241,bond_1,137.83
241,bond_2,153.19
242,stock_0,172.15
242,stock_1,199.88
242,stock_2,175.84
242,commodity_0,182.97
242,commodity_1,193.58
242,commodity_2,166.56
242,future_0,195.03
242,future_1,163.48
242,future_2,164.18
242,bond_0,141.64
242,bond_1,186.78
242,bond_2,129.44
243,stock_0,116.70
243,stock_1,168.18
243,stock_2,115.64
243,commodity_0,168.33
243,commodity_1,115.14
243,commodity_2,154.67
243,future_0,132.54
243,future_1,141.97
243,future_2,175.50
243,bond_0,149.13
243,bond_1,117.67
243,bond_2,147.99
244,stock_0,192.86
244,stock_1,181.16
244,stock_2,175.28
244,commodity_0,127.48
244,commodity_1,163.47
244,commodity_2,145.59
244,future_0,100.70
244,future_1,115.80
244,future_2,140.43
244,bond_0,108.68
244,bond_1,123.15
244,bond_2,103.72
245,stock_0,114.63
245,stock_1,177.63
245,stock_2,136.55
245,commodity_0,151.08
245,commodity_1,136.55
245,commodity_2,129.31
245,future_0,111.65
245,future_1,191.69
245,future_2,125.02
245,bond_0,121.07
245,bond_1,152.42
245,bond_2,194.19
246,stock_0,111.80
246,stock_1,156.04
246,stock_2,159.68
246,commodity_0,114.61
246,commodity_1,137.04
246,commodity_2,172.69
246,future_0,171.05
246,future_1,159.87
246,future_2,149.61
246,bond_0,118.60
246,bond_1,104.23
246,bond_2,113.38
247,stock_0,142.92
247,stock_1,165.65
247,stock_2,169.52
247,commodity_0,141.01
247,commodity_1,105.60
247,commodity_2,187.26
247,future_0,171.54
247,future_1,198.32
247,future_2,116.89
247,bond_0,183.18
247,bond_1,164.30
247,bond_2,113.58
248,stock_0,130.42
248,stock_1,191.47
248,stock_2,177.89
248,commodity_0,128.30
248,commodity_1,112.09
248,commodity_2,115.44
248,future_0,171.71
248,future_1,127.38
248,future_2,141.38
248,bond_0,100.30
248,bond_1,162.60
248,bond_2,191.51
249,stock_0,188.28
249,stock_1,136.70
249,stock_2,101.51
249,commodity_0,116.65
249,commodity_1,127.92
249,commodity_2,137.02
249,future_0,122.82
249,future_1,113.25
249,future_2,171.34
249,bond_0,164.48
249,bond_1,106.40
249,bond_2,131.85
250,stock_0,117.13
250,stock_1,159.57
250,stock_2,157.72
250,commodity_0,104.26
250,commodity_1,143.07
250,commodity_2,167.36
250,future_0,192.56
250,future_1,162.44
250,future_2,138.96
250,bond_0,167.09
250,bond_1,153.05
250,bond_2,132.67
251,stock_0,167.91
251,stock_1,120.95
251,stock_2,143.40
251,commodity_0,128.13
251,commodity_1,179.71
251,commodity_2,163.24
251,future_0,114.90
251,future_1,110.94
251,future_2,106.28
251,bond_0,112.67
251,bond_1,126.45
251,bond_2,106.49
252,stock_0,177.56
252,stock_1,180.00
252,stock_2,140.44
252,commodity_0,177.48
252,commodity_1,169.31
252,commodity_2,121.32
252,future_0,113.65
252,future_1,100.27
252,future_2,174.79
252,bond_0,140.85
252,bond_1,109.67
252,bond_2,133.70
253,stock_0,175.61
253,stock_1,107.05
253,stock_2,104.94
253,commodity_0,149.87
253,commodity_1,122.99
253,commodity_2,168.35
253,future_0,167.02
253,future_1,119.10
253,future_2,104.34
253,bond_0,131.44
253,bond_1,107.02
253,bond_2,169.91
254,stock_0,195.63
254,stock_1,113.39
254,stock_2,146.77
254,commodity_0,179.79
254,commodity_1,162.29
254,commodity_2,120.30
254,future_0,153.57
254,future_1,166.44
254,future_2,185.19
254,bond_0,135.10
254,bond_1,172.85
254,bond_2,188.96
255,stock_0,120.76
255,stock_1,148.97
255,stock_2,104.04
255,commodity_0,101.90
255,commodity_1,154.53
255,commodity_2,157.13
255,future_0,127.46
255,future_1,151.58
255,future_2,133.04
255,bond_0,134.56
255,bond_1,129.05
255,bond_2,124.34
256,stock_0,139.28
256,stock_1,148.81
256,stock_2,111.27
256,commodity_0,163.10
256,commodity_1,147.62
256,commodity_2,101.62
256,future_0,175.03
256,future_1,141.89
256,future_2,196.67
256,bond_0,101.99
256,bond_1,193.22
256,bond_2,157.66
257,stock_0,123.92
257,stock_1,142.59
257,stock_2,111.65
257,commodity_0,182.01
257,commodity_1,192.11
257,commodity_2,197.54
257,future_0,133.97
257,future_1,165.84
257,future_2,168.75
257,bond_0,129.98
257,bond_1,122.55
257,bond_2,183.27
258,stock_0,134.71
258,stock_1,182.33
258,stock_2,128.29
258,commodity_0,108.92
258,commodity_1,143.12
258,commodity_2,189.57
258,future_0,193.35
258,future_1,162.03
258,future_2,187.32
258,bond_0,156.57
258,bond_1,175.24
258,bond_2,161.07
259,stock_0,156.34
259,stock_1,199.58
259,stock_2,165.07
259,commodity_0,127.76
259,commodity_1,168.69
259,commodity_2,116.22
259,future_0,180.00
259,future_1,151.87
259,future_2,176.63
259,bond_0,193.97
259,bond_1,159.83
259,bond_2,193.23
260,stock_0,184.68
260,stock_1,177.01
260,stock_2,126.31
260,commodity_0,153.52
260,commodity_1,107.70
260,commodity_2,176.63
260,future_0,186.95
260,future_1,152.63
260,future_2,162.02
260,bond_0,163.73
260,bond_1,139.26
260,bond_2,127.39
261,stock_0,104.60
261,stock_1,105.33
261,stock_2,115.13
261,commodity_0,166.19
261,commodity_1,183.67
261,commodity_2,147.10
261,future_0,119.27
261,future_1,113.33
261,future_2,126.42
261,bond_0,192.18
261,bond_1,191.88
261,bond_2,114.80
262,stock_0,112.89
262,stock_1,136.16
262,stock_2,156.32
262,commodity_0,113.70
262,commodity_1,194.10
262,commodity_2,160.48
262,future_0,131.70
262,future_1,113.72
262,future_2,105.98
262,bond_0,189.96
262,bond_1,133.48
262,bond_2,117.89
263,stock_0,119.14
263,stock_1,138.66
263,stock_2,163.62
263,commodity_0,184.10
263,commodity_1,170.04
263,commodity_2,109.32
263,future_0,187.75
263,future_1,148.18
263,future_2,196.27
263,bond_0,120.90
263,bond_1,140.10
263,bond_2,101.02
264,stock_0,153.39
264,stock_1,178.86
264,stock_2,120.05
264,commodity_0,121.34
264,commodity_1,102.27
264,commodity_2,184.37
264,future_0,108.77
264,future_1,148.96
264,future_2,155.35
264,bond_0,101.80
264,bond_1,171.71
264,bond_2,160.96
265,stock_0,143.25
265,stock_1,179.58
265,stock_2,194.80
265,commodity_0,132.09
265,commodity_1,179.62
265,commodity_2,158.61
265,future_0,117.91
265,future_1,112.52
265,future_2,156.96
265,bond_0,103.22
265,bond_1,191.72
265,bond_2,196.01
266,stock_0,142.19
266,stock_1,159.73
266,stock_2,135.02
266,commodity_0,137.08
266,commodity_1,141.63
266,commodity_2,108.79
266,future_0,149.16
266,future_1,104.85
266,future_2,128.54
266,bond_0,114.30
266,bond_1,119.58
266,bond_2,163.85
267,stock_0,121.31
267,stock_1,149.43
267,stock_2,117.73
267,commodity_0,127.93
267,commodity_1,174.55
267,commodity_2,158.70
267,future_0,180.47
267,future_1,199.22
267,future_2,148.92
267,bond_0,108.44
267,bond_1,132.33
267,bond_2,108.46
268,stock_0,135.87
268,stock_1,160.87
268,stock_2,180.01
268,commodity_0,164.05
268,commodity_1,150.53
268,commodity_2,178.10
268,future_0,131.84
268,future_1,137.71
268,future_2,113.37
268,bond_0,146.15
268,bond_1,128.34
268,bond_2,133.37
269,stock_0,116.37
269,stock_1,154.10
269,stock_2,147.50
269,commodity_0,187.11
269,commodity_1,148.27
269,commodity_2,183.65
269,future_0,120.14
269,future_1,119.28
269,future_2,178.48
269,bond_0,149.90
269,bond_1,145.73
269,bond_2,136.41
270,stock_0,115.15
270,stock_1,128.79
270,stock_2,193.86
270,commodity_0,195.91
270,commodity_1,139.23
270,commodity_2,174.07
270,future_0,191.41
270,future_1,107.97
270,future_2,184.56
270,bond_0,136.66
270,bond_1,182.63
270,bond_2,115.37
271,stock_0,137.53
271,stock_1,196.87
271,stock_2,168.52
271,commodity_0,152.56
271,commodity_1,172.72
271,commodity_2,169.30
271,future_0,130.07
271,future_1,192.52
271,future_2,185.19
271,bond_0,106.94
271,bond_1,157.67
271,bond_2,160.33
272,stock_0,186.20
272,stock_1,190.72
272,stock_2,172.54
272,commodity_0,157.32
272,commodity_1,145.14
272,commodity_2,152.06
272,future_0,174.14
272,future_1,120.41
272,future_2,152.03
272,bond_0,119.71
272,bond_1,193.34
272,bond_2,171.43
273,stock_0,128.92
273,stock_1,197.90
273,stock_2,147.36
273,commodity_0,129.77
273,commodity_1,175.83
273,commodity_2,102.17
273,future_0,153.86
273,future_1,104.48
273,future_2,181.32
273,bond_0,138.56
273,bond_1,175.27
273,bond_2,137.64
274,stock_0,188.74
274,stock_1,139.18
274,stock_2,165.13
274,commodity_0,175.90
274,commodity_1,135.50
274,commodity_2,136.24
274,future_0,193.63
274,future_1,176.08
274,future_2,119.62
274,bond_0,182.12
274,bond_1,183.44
274,bond_2,142.42
275,stock_0,107.48
275,stock_1,107.89
275,stock_2,144.09
275,commodity_0,180.35
275,commodity_1,122.70
275,commodity_2,193.95
275,future_0,132.64
275,future_1,173.72
275,future_2,109.68
275,bond_0,176.97
275,bond_1,119.45
275,bond_2,137.77
276,stock_0,152.52
276,stock_1,127.74
276,stock_2,131.01
276,commodity_0,199.70
276,commodity_1,125.90
276,commodity_2,130.00
276,future_0,116.09
276,future_1,109.86
276,future_2,111.86
276,bond_0,171.34
276,bond_1,173.84
276,bond_2,170.85
277,stock_0,196.41
277,stock_1,114.06
277,stock_2,193.39
277,commodity_0,195.09
277,commodity_1,168.04
277,commodity_2,151.39
277,future_0,195.10
277,future_1,179.14
277,future_2,183.59
277,bond_0,192.92
277,bond_1,138.93
277,bond_2,116.37
278,stock_0,127.64
278,stock_1,165.40
278,stock_2,156.49
278,commodity_0,102.37
278,commodity_1,135.56
278,commodity_2,128.26
278,future_0,132.86
278,future_1,130.10
278,future_2,138.98
278,bond_0,157.06
278,bond_1,115.72
278,bond_2,179.42
279,stock_0,169.03
279,stock_1,124.22
279,stock_2,102.84
279,commodity_0,177.01
279,commodity_1,151.24
279,commodity_2,115.36
279,future_0,107.17
279,future_1,150.78
279,future_2,118.16
279,bond_0,116.38
279,bond_1,144.29
279,bond_2,138.56
280,stock_0,172.86
280,stock_1,107.69
280,stock_2,167.95
280,commodity_0,170.70
280,commodity_1,117.76
280,commodity_2,140.37
280,future_0,137.70
280,future_1,123.62
280,future_2,169.82
280,bond_0,158.27
280,bond_1,154.27
280,bond_2,199.79
281,stock_0,166.89
281,stock_1,166.69
281,stock_2,186.66
281,commodity_0,191.48
281,commodity_1,102.34
281,commodity_2,120.08
281,future_0,105.17
281,future_1,132.40
281,future_2,163.56
281,bond_0,145.36
281,bond_1,167.38
281,bond_2,116.37
282,stock_0,168.06
282,stock_1,181.01
282,stock_2,121.63
282,commodity_0,113.00
282,commodity_1,187.21
282,commodity_2,109.96
282,future_0,166.30
282,future_1,182.01
282,future_2,123.97
282,bond_0,174.23
282,bond_1,105.81
282,bond_2,147.09
283,stock_0,109.91
283,stock_1,167.08
283,stock_2,105.65
283,commodity_0,177.42
283,commodity_1,134.32
283,commodity_2,191.47
283,future_0,191.04
283,future_1,179.77
283,future_2,152.93
283,bond_0,189.16
283,bond_1,105.52
283,bond_2,170.91
284,stock_0,144.84
284,stock_1,199.38
284,stock_2,132.21
284,commodity_0,132.62
284,commodity_1,169.35
284,commodity_2,191.99
284,future_0,161.41
284,future_1,154.09
284,future_2,150.25
284,bond_0,157.85
284,bond_1,168.51
284,bond_2,102.84
285,stock_0,117.56
285,stock_1,139.37
285,stock_2,194.43
285,commodity_0,165.93
285,commodity_1,198.89
285,commodity_2,128.29
285,future_0,183.64
285,future_1,152.35
285,future_2,189.24
285,bond_0,193.26
285,bond_1,185.06
285,bond_2,176.71
286,stock_0,144.99
286,stock_1,166.42
286,stock_2,186.73
286,commodity_0,108.36
286,commodity_1,180.05
286,commodity_2,114.63
286,future_0,164.10
286,future_1,157.54
286,future_2,197.03
286,bond_0,142.85
286,bond_1,109.51
286,bond_2,126.26
287,stock_0,123.16
287,stock_1,191.79
287,stock_2,120.90
287,commodity_0,169.86
287,commodity_1,127.27
287,commodity_2,106.25
287,future_0,172.30
287,future_1,194.22
287,future_2,175.57
287,bond_0,184.77
287,bond_1,139.13
287,bond_2,167.76
288,stock_0,176.27
288,stock_1,163.63
288,stock_2,172.88
288,commodity_0,182.61
288,commodity_1,100.46
288,commodity_2,109.13
288,future_0,184.09
288,future_1,175.42
288,future_2,165.34
288,bond_0,114.77
288,bond_1,123.61
288,bond_2,198.54
289,stock_0,193.01
289,stock_1,129.38
289,stock_2,151.19
289,commodity_0,182.23
289,commodity_1,169.33
289,commodity_2,155.99
289,future_0,183.03
289,future_1,117.39
289,future_2,185.63
289,bond_0,118.82
289,bond_1,188.80
289,bond_2,149.94
290,stock_0,182.42
290,stock_1,181.34
290,stock_2,155.62
290,commodity_0,112.85
290,commodity_1,183.92
290,commodity_2,172.36
290,future_0,156.94
290,future_1,197.37
290,future_2,131.38
290,bond_0,159.62
290,bond_1,143.76
290,bond_2,180.00
291,stock_0,129.45
291,stock_1,132.44
291,stock_2,187.62
291,commodity_0,119.12
291,commodity_1,103.32
291,commodity_2,161.86
291,future_0,162.96
291,future_1,108.08
291,future_2,117.42
291,bond_0,105.06
291,bond_1,171.59
291,bond_2,104.30
292,stock_0,147.98
292,stock_1,188.17
292,stock_2,120.29
292,commodity_0,164.04
292,commodity_1,149.09
292,commodity_2,130.89
292,future_0,124.55
292,future_1,111.58
292,future_2,141.44
292,bond_0,172.57
292,bond_1,129.80
292,bond_2,189.78
293,stock_0,111.63
293,stock_1,182.68
293,stock_2,199.16
293,commodity_0,102.52
293,commodity_1,130.78
293,commodity_2,115.51
293,future_0,168.80
293,future_1,138.40
293,future_2,158.31
293,bond_0,140.45
293,bond_1,144.01
293,bond_2,104.20
294,stock_0,166.69
294,stock_1,128.12
294,stock_2,135.82
294,commodity_0,126.75
294,commodity_1,154.71
294,commodity_2,140.83
294,future_0,109.92
294,future_1,169.53
294,future_2,108.39
294,bond_0,171.70
294,bond_1,126.80
294,bond_2,182.72
295,stock_0,172.41
295,stock_1,196.92
295,stock_2,142.78
295,commodity_0,118.83
295,commodity_1,141.18
295,commodity_2,174.24
295,future_0,108.05
295,future_1,191.14
295,future_2,171.12
295,bond_0,118.95
295,bond_1,138.48
295,bond_2,124.37
296,stock_0,123.30
296,stock_1,159.14
296,stock_2,162.85
296,commodity_0,176.66
296,commodity_1,195.83
296,commodity_2,106.38
296,future_0,134.93
296,future_1,170.96
296,future_2,145.00
296,bond_0,125.61
296,bond_1,147.58
296,bond_2,102.09
297,stock_0,175.20
297,stock_1,177.62
297,stock_2,114.15
297,commodity_0,129.55
297,commodity_1,175.85
297,commodity_2,197.95
297,future_0,159.04
297,future_1,175.46
297,future_2,193.92
297,bond_0,169.18
297,bond_1,166.52
297,bond_2,176.45
298,stock_0,157.81
298,stock_1,158.26
298,stock_2,125.95
298,commodity_0,112.76
298,commodity_1,105.65
298,commodity_2,188.74
298,future_0,122.57
298,future_1,185.56
298,future_2,114.48
298,bond_0,176.48
298,bond_1,112.95
298,bond_2,175.60
299,stock_0,193.29
299,stock_1,190.97
299,stock_2,124.20
299,commodity_0,166.89
299,commodity_1,105.78
299,commodity_2,117.05
299,future_0,134.36
299,future_1,178.88
299,future_2,167.51
299,bond_0,115.71
299,bond_1,164.45
299,bond_2,147.70
300,stock_0,159.58
300,stock_1,139.57
300,stock_2,150.72
300,commodity_0,175.62
300,commodity_1,177.98
300,commodity_2,142.02
300,future_0,191.09
300,future_1,172.20
300,future_2,119.02
300,bond_0,136.24
300,bond_1,173.63
300,bond_2,110.08
301,stock_0,135.62
301,stock_1,167.97
301,stock_2,184.12
301,commodity_0,151.22
301,commodity_1,150.69
301,commodity_2,124.00
301,future_0,111.72
301,future_1,107.22
301,future_2,168.54
301,bond_0,103.19
301,bond_1,179.80
301,bond_2,126.59
302,stock_0,138.15
302,stock_1,147.06
302,stock_2,141.23
302,commodity_0,158.02
302,commodity_1,149.26
302,commodity_2,109.58
302,future_0,122.05
302,future_1,183.82
302,future_2,167.12
302,bond_0,143.09
302,bond_1,113.00
302,bond_2,156.53
303,stock_0,110.73
303,stock_1,137.67
303,stock_2,129.14
303,commodity_0,195.13
303,commodity_1,120.89
303,commodity_2,197.52
303,future_0,171.91
303,future_1,139.70
303,future_2,122.21
303,bond_0,184.27
303,bond_1,134.96
303,bond_2,149.39
304,stock_0,142.47
304,stock_1,152.06
304,stock_2,130.87
304,commodity_0,146.96
304,commodity_1,103.20
304,commodity_2,107.38
304,future_0,117.81
304,future_1,128.93
304,future_2,150.44
304,bond_0,124.46
304,bond_1,158.61
304,bond_2,111.71
305,stock_0,177.87
305,stock_1,106.58
305,stock_2,105.86
305,commodity_0,191.46
305,commodity_1,108.37
305,commodity_2,188.04
305,future_0,117.50
305,future_1,185.89
305,future_2,103.99
305,bond_0,143.65
305,bond_1,197.05
305,bond_2,163.54
306,stock_0,130.04
306,stock_1,103.80
306,stock_2,193.51
306,commodity_0,136.60
306,commodity_1,184.97
306,commodity_2,114.41
306,future_0,135.15
306,future_1,158.24
306,future_2,170.97
306,bond_0,132.74
306,bond_1,108.05
306,bond_2,160.23
307,stock_0,159.26
307,stock_1,149.10
307,stock_2,120.12
307,commodity_0,129.29
307,commodity_1,114.58
307,commodity_2,145.75
307,future_0,179.25
307,future_1,126.29
307,future_2,139.19
307,bond_0,118.31
307,bond_1,181.95
307,bond_2,114.48
308,stock_0,116.42
308,stock_1,184.86
308,stock_2,198.42
308,commodity_0,121.05
308,commodity_1,119.58
308,commodity_2,185.64
308,future_0,104.34
308,future_1,135.57
308,future_2,150.46
308,bond_0,133.81
308,bond_1,185.69
308,bond_2,174.70
309,stock_0,175.66
309,stock_1,176.98
309,stock_2,146.26
309,commodity_0,187.67
309,commodity_1,139.45
309,commodity_2,116.94
309,future_0,162.91
309,future_1,163.20
309,future_2,121.32
309,bond_0,180.13
309,bond_1,174.81
309,bond_2,146.86
310,stock_0,170.77
310,stock_1,168.00
310,stock_2,114.08
310,commodity_0,106.63
310,commodity_1,195.06
310,commodity_2,117.50
310,future_0,102.54
310,future_1,176.77
310,future_2,143.25
310,bond_0,161.57
310,bond_1,166.36
310,bond_2,151.10
311,stock_0,154.57
311,stock_1,181.89
311,stock_2,163.60
311,commodity_0,134.46
311,commodity_1,170.24
311,commodity_2,141.88
311,future_0,183.78
311,future_1,170.47
311,future_2,186.50
311,bond_0,163.33
311,bond_1,148.52
311,bond_2,136.68
312,stock_0,120.52
312,stock_1,128.45
312,stock_2,139.64
312,commodity_0,165.51
312,commodity_1,111.64
312,commodity_2,146.40
312,future_0,149.44
312,future_1,102.90
312,future_2,161.77
312,bond_0,155.24
312,bond_1,128.68
312,bond_2,162.71
313,stock_0,183.89
313,stock_1,181.11
313,stock_2,140.72
313,commodity_0,198.44
313,commodity_1,102.15
313,commodity_2,133.70
313,future_0,146.17
313,future_1,133.53
313,future_2,120.01
313,bond_0,112.43
313,bond_1,143.89
313,bond_2,144.69
314,stock_0,191.29
314,stock_1,139.69
314,stock_2,170.71
314,commodity_0,100.71
314,commodity_1,135.75
314,commodity_2,171.28
314,future_0,111.58
314,future_1,130.44
314,future_2,169.37
314,bond_0,174.79
314,bond_1,132.68
314,bond_2,154.37
315,stock_0,149.73
315,stock_1,139.01
315,stock_2,130.11
315,commodity_0,181.64
315,commodity_1,115.08
315,commodity_2,150.25
315,future_0,159.59
315,future_1,197.40
315,future_2,121.95
315,bond_0,112.23
315,bond_1,175.58
315,bond_2,163.28
316,stock_0,177.03
316,stock_1,130.22
316,stock_2,113.19
316,commodity_0,140.66
316,commodity_1,119.33
316,commodity_2,120.97
316,future_0,116.28
316,future_1,199.06
316,future_2,145.64
316,bond_0,157.23
316,bond_1,163.23
316,bond_2,163.26
317,stock_0,121.11
317,stock_1,129.19
317,stock_2,163.58
317,commodity_0,138.34
317,commodity_1,107.09
317,commodity_2,137.09
317,future_0,110.60
317,future_1,112.96
317,future_2,182.38
317,bond_0,107.45
317,bond_1,166.85
317,bond_2,111.68
318,stock_0,173.20
318,stock_1,134.89
318,stock_2,100.79
318,commodity_0,108.36
318,commodity_1,126.07
318,commodity_2,189.22
318,future_0,123.14
318,future_1,147.65
318,future_2,108.05
318,bond_0,140.19
318,bond_1,147.36
318,bond_2,182.74
319,stock_0,185.75
319,stock_1,144.54
319,stock_2,105.73
319,commodity_0,198.86
319,commodity_1,188.80
319,commodity_2,196.57
319,future_0,171.43
319,future_1,146.49
319,future_2,169.17
319,bond_0,181.55
319,bond_1,131.11
319,bond_2,176.01
320,stock_0,130.67
320,stock_1,129.40
320,stock_2,135.84
320,commodity_0,163.92
320,commodity_1,131.67
320,commodity_2,135.25
320,future_0,107.14
320,future_1,150.62
320,future_2,171.07
320,bond_0,135.47
320,bond_1,135.25
320,bond_2,178.14
321,stock_0,142.07
321,stock_1,194.94
321,stock_2,193.65
321,commodity_0,168.52
321,commodity_1,143.62
321,commodity_2,133.28
321,future_0,128.61
321,future_1,141.25
321,future_2,181.55
321,bond_0,163.51
321,bond_1,142.83
321,bond_2,191.23
322,stock_0,162.71
322,stock_1,193.24
322,stock_2,164.06
322,commodity_0,136.76
322,commodity_1,101.33
322,commodity_2,171.12
322,future_0,106.84
322,future_1,109.04
322,future_2,168.32
322,bond_0,121.55
322,bond_1,192.15
322,bond_2,189.29
323,stock_0,152.18
323,stock_1,150.01
323,stock_2,172.51
323,commodity_0,128.12
323,commodity_1,121.57
323,commodity_2,113.73
323,future_0,152.47
323,future_1,198.99
323,future_2,106.52
323,bond_0,166.24
323,bond_1,151.14
323,bond_2,151.06
324,stock_0,173.67
324,stock_1,134.71
324,stock_2,199.28
324,commodity_0,188.46
324,commodity_1,168.05
324,commodity_2,152.88
324,future_0,147.30
324,future_1,135.88
324,future_2,163.26
324,bond_0,156.11
324,bond_1,139.92
324,bond_2,129.86
325,stock_0,137.18
325,stock_1,145.47
325,stock_2,173.23
325,commodity_0,160.61
325,commodity_1,150.32
325,commodity_2,139.13
325,future_0,120.73
325,future_1,188.41
325,future_2,164.90
325,bond_0,119.07
325,bond_1,180.52
325,bond_2,192.26
326,stock_0,109.96
326,stock_1,151.14
326,stock_2,197.51
326,commodity_0,134.62
326,commodity_1,167.33
326,commodity_2,160.73
326,future_0,177.06
326,future_1,100.17
326,future_2,114.96
326,bond_0,163.77
326,bond_1,124.31
326,bond_2,126.98
327,stock_0,145.17
327,stock_1,108.72
327,stock_2,170.73
327,commodity_0,162.11
327,commodity_1,187.53
327,commodity_2,171.26
327,future_0,105.27
327,future_1,149.79
327,future_2,105.16
327,bond_0,109.17
327,bond_1,177.13
327,bond_2,111.36
328,stock_0,125.77
328,stock_1,159.95
328,stock_2,114.78
328,commodity_0,119.81
328,commodity_1,164.65
328,commodity_2,196.68
328,future_0,125.50
328,future_1,192.64
328,future_2,176.98
328,bond_0,126.96
328,bond_1,116.20
328,bond_2,115.26
329,stock_0,175.18
329,stock_1,100.66
329,stock_2,184.46
329,commodity_0,186.86
329,commodity_1,105.29
329,commodity_2,158.66
329,future_0,147.49
329,future_1,185.45
329,future_2,194.26
329,bond_0,154.38
329,bond_1,199.47
329,bond_2,100.74
330,stock_0,189.39
330,stock_1,181.78
330,stock_2,185.00
330,commodity_0,184.87
330,commodity_1,108.02
330,commodity_2,180.93
330,future_0,161.62
330,future_1,166.60
330,future_2,123.70
330,bond_0,136.24
330,bond_1,156.43
330,bond_2,181.16
331,stock_0,168.71
331,stock_1,125.38
331,stock_2,197.72
331,commodity_0,197.97
331,commodity_1,198.59
331,commodity_2,199.26
331,future_0,159.65
331,future_1,149.07
331,future_2,175.64
331,bond_0,161.03
331,bond_1,119.76
331,bond_2,152.80
332,stock_0,165.06
332,stock_1,114.88
332,stock_2,134.28
332,commodity_0,175.92
332,commodity_1,109.33
332,commodity_2,109.28
332,future_0,126.19
332,future_1,158.45
332,future_2,131.40
332,bond_0,151.36
332,bond_1,168.41
332,bond_2,132.66
333,stock_0,119.21
333,stock_1,133.56
333,stock_2,130.91
333,commodity_0,150.28
333,commodity_1,152.59
333,commodity_2,114.49
333,future_0,150.92
333,future_1,164.62
333,future_2,127.24
333,bond_0,131.72
333,bond_1,193.61
333,bond_2,138.77
334,stock_0,124.04
334,stock_1,125.39
334,stock_2,145.56
334,commodity_0,177.76
334,commodity_1,187.14
334,commodity_2,101.14
334,future_0,172.73
334,future_1,144.17
334,future_2,184.27
334,bond_0,186.73
334,bond_1,186.84
334,bond_2,119.41
335,stock_0,162.03
335,stock_1,159.80
335,stock_2,100.65
335,commodity_0,101.50
335,commodity_1,178.10
335,commodity_2,150.40
335,future_0,119.10
335,future_1,102.57
335,future_2,158.58
335,bond_0,118.98
335,bond_1,128.64
335,bond_2,108.64
336,stock_0,172.29
336,stock_1,112.04
336,stock_2,155.10
336,commodity_0,110.42
336,commodity_1,164.30
336,commodity_2,104.43
336,future_0,176.63
336,future_1,146.10
336,future_2,174.71
336,bond_0,112.94
336,bond_1,188.43
336,bond_2,115.92
337,stock_0,130.72
337,stock_1,187.27
337,stock_2,108.39
337,commodity_0,173.86
337,commodity_1,119.55
337,commodity_2,139.37
337,future_0,147.84
337,future_1,188.50
337,future_2,104.74
337,bond_0,116.37
337,bond_1,153.17
337,bond_2,147.00
338,stock_0,195.68
338,stock_1,199.63
338,stock_2,120.58
338,commodity_0,199.23
338,commodity_1,119.58
338,commodity_2,168.09
338,future_0,151.49
338,future_1,164.38
338,future_2,170.05
338,bond_0,160.94
338,bond_1,143.57
338,bond_2,160.48
339,stock_0,177.55
339,stock_1,155.96
339,stock_2,113.65
339,commodity_0,145.94
339,commodity_1,113.54
339,commodity_2,155.81
339,future_0,144.31
339,future_1,169.09
339,future_2,109.78
339,bond_0,164.86
339,bond_1,193.75
339,bond_2,179.62
340,stock_0,187.17
340,stock_1,100.18
340,stock_2,164.24
340,commodity_0,113.81
340,commodity_1,148.64
340,commodity_2,124.36
340,future_0,144.44
340,future_1,136.19
340,future_2,133.22
340,bond_0,159.52
340,bond_1,146.02
340,bond_2,102.81
341,stock_0,162.31
341,stock_1,119.48
341,stock_2,190.30
341,commodity_0,125.23
341,commodity_1,137.16
341,commodity_2,108.70
341,future_0,164.05
341,future_1,175.57
341,future_2,143.42
341,bond_0,119.04
341,bond_1,141.34
341,bond_2,103.92
342,stock_0,128.59
342,stock_1,112.56
342,stock_2,194.34
342,commodity_0,141.70
342,commodity_1,115.75
342,commodity_2,122.66
342,future_0,124.89
